,index,product_id,category_id,subcategory_id,manufacturer_id,selling_price_per_unit
2195,42720,1618960,1122464,1124816,1137360,90.25
2196,42769,1964032,1122576,1125152,1134336,21.75
2197,42772,2372160,1122912,1127168,1123472,78.38
2198,42796,2325568,1123472,1131536,1153712,279.2
2199,42820,1591520,1122464,1124816,1128400,0.0
2200,42859,1569008,1124480,1126496,1140496,101.84
2201,42885,2237984,1123024,1127728,1140496,0.0
2202,42900,1364272,1122464,1124816,1128400,42.3
2203,42913,1771056,1124480,1126496,1120784,0.0
2204,42960,1992592,1123136,1130304,1123696,9.3
2205,42973,1545600,1123136,1129072,1127392,69.0
2206,42974,1450176,1123024,1127728,1135904,13.34
2207,43002,2232384,1123024,1128064,1136352,0.0
2208,43104,2285696,1124704,1139488,1140496,0.0
2209,43187,2410912,1123248,1128512,1128064,0.0
2210,43205,1864352,1123136,1130304,1140496,54.28
2211,43342,1408400,1122800,1134896,1137584,71.25
2212,43366,1624672,1122800,1135008,1128176,62.61
2213,43372,2466576,1122576,1125376,1134336,0.0
2214,43377,1554000,1123248,1129632,1125040,19.0
2215,43433,2223088,1122464,1131088,1148896,63.0
2216,43446,2443392,1122912,1127280,1188768,0.0
2217,43477,2066176,1123248,1129632,1124256,25.8
2218,43479,2307424,1122464,1124032,1153600,17.75
2219,43630,2307200,1122464,1124032,1153600,32.99
2220,43631,2290176,1124480,1126496,1140496,91.56
2221,43684,1860880,1123248,1129632,1129184,19.6
2222,43741,1718304,1122688,1125488,1138480,57.2
2223,43756,1137472,1123248,1129632,1136016,16.9
2224,43757,1767584,1124480,1126160,1191344,297.27
2225,43835,2200016,1122576,1125376,1126048,32.0
2226,43880,1410416,1122800,1135008,1137584,162.0
2227,44041,2063488,1122912,1127616,1147216,44.0
2228,44060,2436896,1124704,1139712,1135120,0.0
2229,44109,1958656,1122912,1127168,1123472,65.32
2230,44135,1430016,1122912,1127392,1128624,74.81
2231,44146,1448720,1124704,1139488,1124368,160.0
2232,44186,1645840,1122464,1124816,1125824,38.0
2233,44241,2443504,1122912,1127280,1188768,0.0
2234,44249,1563744,1123136,1132320,1134560,109.99
2235,44280,1548064,1123248,1129632,1125040,0.0
2236,44281,2309888,1122912,1127616,1140944,0.0
2237,44286,1551088,1123248,1129520,1136016,30.1
2238,44377,1464512,1124704,1139712,1135120,133.2
2239,44399,1934912,1124480,1126272,1136352,414.01
2240,44422,1425648,1122912,1127280,1130528,9.4
2241,44434,2091712,1123024,1128176,1135904,0.0
2242,44457,1772848,1124480,1126272,1140496,345.69
2243,44488,2113216,1122464,1131088,1148224,82.51
2244,44519,2305408,1122464,1124592,1153600,84.49
2245,44597,2112544,1123136,1134784,1148224,16.5
2246,44607,1435616,1123024,1127840,1128176,0.0
2247,44632,2340800,1122576,1139376,1146768,77.0
2248,44693,2438576,1123136,1129072,1126608,0.0
2249,44705,2405760,1124480,1126160,1191344,117.26
2250,44712,2405872,1124480,1126496,1191344,71.81
2251,44738,2206176,1122912,1127280,1123248,4.46
2252,44797,2051728,1123024,1128288,1124368,0.0
2253,44822,2321760,1124144,1135232,1134336,165.3
2254,44836,2438464,1123136,1129072,1126608,0.0
2255,44848,2274720,1123136,1132320,1125488,0.0
2256,44852,1997632,1123136,1132320,1125488,0.0
2257,44906,1543248,1123136,1129072,1127392,77.0
2258,44970,1368080,1122464,1124480,1133104,36.2
2259,44989,2158912,1123136,1132320,1140496,50.46
2260,44998,2005136,1123136,1128960,1152816,200.0
2261,45162,1852704,1123136,1128848,1125488,0.0
2262,45167,2090144,1123024,1128064,1130976,220.96
2263,45278,1416464,1122912,1127168,1123472,56.61
2264,45282,1918672,1122464,1124144,1135232,572.3
2265,45331,2027424,1123024,1127952,1125040,0.0
2266,45347,2052624,1123024,1128288,1124368,178.2
2267,45414,2449104,1122464,1124704,1123584,0.0
2268,45423,2001104,1122912,1127280,1138480,254.52
2269,45506,2381792,1122464,1131088,1157072,273.59
2270,45527,2270016,1122464,1124816,1133888,0.0
2271,45541,2085664,1123248,1128512,1128064,269.0
2272,45552,2269904,1122464,1124816,1133888,0.0
2273,45569,2409232,1122912,1127616,1158304,80.36
2274,45724,2376416,1123136,1132320,1154384,26.25
2275,45740,2412816,1122912,1127280,1123248,0.0
2276,45745,1738128,1122464,1124480,1128400,119.41
2277,45747,1596000,1122464,1124816,1128400,40.0
2278,45835,2454928,1123024,1128064,1136352,0.0
2279,45863,2397808,1123248,1129632,1125040,0.0
2280,45890,1437520,1123024,1127728,1130528,0.0
2281,45924,1609440,1122464,1124144,1121344,469.0
2282,45955,2270128,1122464,1124816,1133888,0.0
2283,45966,2045904,1122464,1124704,1123584,0.0
2284,46019,1933344,1124144,1135232,1134336,48.49
2285,46085,1906464,1124480,1137360,1147776,46.02
2286,46103,2429504,1122688,1125600,1131536,0.0
2287,46114,2415168,1124480,1126272,1140496,282.98
2288,46145,2468816,1122576,1125376,1134336,44.0
2289,46148,1717968,1122688,1125488,1138480,70.4
2290,46164,2001776,1122688,1125488,1138480,190.68
2291,46167,1637440,1122464,1124144,1134336,435.0
2292,46188,2276624,1123136,1132320,1134560,0.0
2293,46196,2231488,1123136,1130304,1139936,0.0
2294,46229,1605968,1123248,1128512,1128064,0.0
2295,46358,2423680,1123248,1129632,1129296,0.0
2296,46518,1906688,1124480,1137360,1147776,35.4
2297,46591,1520624,1123024,1128400,1140496,0.0
2298,46664,1802192,1123024,1127840,1136688,81.24
2299,46708,1439760,1123024,1127728,1131872,48.75
2300,46717,2458064,1124480,1126496,1153040,0.0
2301,46741,2040528,1123248,1129632,1146768,115.5
2302,46756,2446528,1123248,1126048,1140496,0.0
2303,46766,1423744,1122912,1127280,1188768,21.25
2304,46841,1492400,1123024,1128064,1130976,72.0
2305,46843,2078496,1124480,1126160,1140496,0.0
2306,46937,1950032,1122912,1127280,1123472,26.73
2307,46962,2462768,1122464,1124816,1158416,15.6
2308,46987,1618288,1122464,1124816,1137360,67.85
2309,46995,2067072,1123248,1129632,1136016,109.2
2310,47033,2291744,1123024,1128288,1135904,101.76
2311,47074,1608096,1122464,1124144,1126832,209.22
2312,47083,1768480,1122800,1135008,1125040,79.12
2313,47084,1509984,1124704,1139488,1132544,100.0
2314,47133,1572144,1122464,1124592,1132880,72.5
2315,47172,2214576,1123024,1127840,1136352,0.0
2316,47282,1794576,1123024,1128176,1122352,103.79
2317,47318,1616048,1122464,1124704,1125824,28.0
2318,47432,2278864,1122464,1124816,1134560,0.0
2319,47453,2411696,1122912,1127280,1123248,0.0
2320,47493,1463952,1124704,1139712,1135120,154.28
2321,47519,2200912,1122464,1124816,1131760,0.0
2322,47531,2105936,1122464,1124704,1135904,8.0
2323,47543,2353232,1122800,1134896,1128176,219.3
2324,47569,1398880,1124480,1126272,1136352,181.09
2325,47595,2434544,1123136,1130304,1134896,0.0
2326,47616,1567888,1123136,1130304,1126720,110.0
2327,47763,2050384,1123024,1128288,1124368,89.1
2328,47857,2442608,1122912,1127280,1188768,0.0
2329,47868,1717856,1122688,1125488,1138480,61.6
2330,47872,2380672,1124480,1126496,1191344,318.5
2331,47880,2019696,1124704,1139488,1140496,0.0
2332,47948,2009840,1122464,1124816,1127280,52.25
2333,47969,2271920,1122912,1127280,1143856,0.0
2334,47991,2467136,1123024,1128064,1158640,0.0
2335,48041,2335536,1123248,1126048,1140496,0.0
2336,48086,1992704,1123136,1130304,1123696,24.0
2337,48152,1353520,1122352,1123808,1129744,125.0
2338,48188,2049040,1123136,1134784,1127280,66.75
2339,48210,1762992,1124480,1126160,1127728,0.0
2340,48295,1541680,1123136,1128960,1127504,23.0
2341,48341,1931216,1123136,1128848,1141616,199.5
2342,48373,1783376,1122912,1127616,1128624,46.8
2343,48518,2061136,1122688,1125824,1156848,92.82
2344,48551,2236416,1124704,1139488,1132544,0.0
2345,48606,2061024,1122688,1125824,1156848,124.0
2346,48715,2446080,1122464,1124032,1136464,0.0
2347,48727,2232496,1123024,1128064,1136352,0.0
2348,48751,2441600,1123024,1127840,1130864,0.0
2349,48787,1574384,1122912,1127616,1121568,19.0
2350,48788,1697360,1122688,1125600,1136016,12.88
2351,48812,2418192,1123024,1127728,1140496,0.0
2352,48859,1390928,1123248,1126048,1122128,768.0
2353,48891,2417296,1124480,1126160,1140496,0.0
2354,48924,1744624,1122464,1124144,1134224,147.2
2355,48960,2167088,1122800,1135008,1128176,62.61
2356,48961,2365104,1123248,1129632,1156512,57.59
2357,49026,2420096,1123024,1127728,1130528,0.0
2358,49057,2412256,1122912,1127280,1123248,0.0
2359,49076,2300480,1122464,1131088,1153488,398.0
2360,49101,1364832,1122464,1124816,1128400,18.44
2361,49107,1859536,1123248,1129632,1129296,27.87
2362,49258,1415008,1122912,1127168,1123472,0.0
2363,49261,1761984,1124480,1126496,1127728,67.96
2364,49264,2338560,1122912,1127280,1153712,0.0
2365,49361,1415792,1122912,1127168,1123472,38.97
2366,49376,1415904,1122912,1127168,1123472,69.29
2367,49430,1416688,1122912,1127168,1123472,0.0
2368,49452,1716400,1122912,1127168,1123472,85.0
2369,49471,2018688,1124480,1126272,1133440,0.0
2370,49546,2436112,1122912,1127168,1134896,0.0
2371,49635,2271136,1122912,1127168,1136128,0.0
2372,49640,2428496,1122688,1125600,1131536,0.0
2373,49700,2436336,1122912,1127168,1134896,0.0
2374,49738,2321648,1124144,1135232,1134336,69.6
2375,49840,2169776,1123024,1127728,1136688,49.08
2376,49881,1807680,1123024,1127840,1144304,0.0
2377,49886,1524096,1123024,1128400,1130864,0.0
2378,49936,2011632,1122464,1124480,1127280,56.25
2379,49951,1753136,1122688,1125600,1131536,0.0
2380,49969,2233280,1123024,1128064,1136352,127.32
2381,49985,1716848,1122464,1124816,1159984,0.0
2382,50008,1591744,1124480,1126272,1133440,0.0
2383,50014,1777440,1122912,1135120,1122912,0.0
2384,50050,2140992,1122800,1135008,1128176,121.74
2385,50129,2189264,1123024,1127728,1140496,0.0
2386,50225,1419712,1122912,1127280,1123248,42.63
2387,50265,2440032,1123024,1128288,1136352,0.0
2388,50295,1645168,1122464,1124816,1137136,0.0
2389,50336,1379168,1122576,1124928,1123248,0.0
2390,50436,2413264,1123248,1126048,1140496,0.0
2391,50469,1458576,1124704,1139712,1130528,0.0
2392,50503,1525888,1123248,1128512,1128064,0.0
2393,50567,1376928,1122464,1124816,1133888,63.0
2394,50590,2409008,1122912,1127616,1158304,90.0
2395,50592,1635536,1123136,1130304,1140496,10.9
2396,50606,2409456,1122912,1127616,1158304,89.99
2397,50676,1565424,1123136,1132320,1127504,0.0
2398,50688,1624000,1124480,1138928,1155616,35.08
2399,50706,1352288,1122352,1123696,1134896,456.23
2400,50728,2415280,1124480,1126272,1140496,282.98
2401,50729,1410976,1122800,1135008,1128176,62.61
2402,50761,2229360,1123024,1127952,1143296,0.0
2403,50786,2356144,1122688,1125600,1135904,0.0
2404,50793,2058224,1123024,1127728,1124368,109.09
2405,50878,2378208,1122912,1127392,1128624,0.0
2406,50900,2411472,1123248,1128512,1123472,0.0
2407,50914,2364880,1123248,1129632,1156512,57.59
2408,50928,2089584,1123136,1132320,1127504,74.1
2409,50961,1515696,1123024,1128288,1124368,50.0
2410,51049,2375072,1123136,1134784,1148896,86.63
2411,51080,1424752,1122912,1127280,1188768,22.0
2412,51161,2343488,1122912,1127392,1128624,0.0
2413,51165,2425696,1123136,1128624,1129632,0.0
2414,51201,2475536,1122576,1125152,1134336,0.0
2415,51228,1513568,1124704,1139488,1140496,63.65
2416,51229,2182208,1123136,1132320,1149680,80.91
2417,51264,2258256,1122464,1124704,1134112,71.25
2418,51267,2307312,1122688,1138704,1153600,17.49
2419,51295,2471728,1122576,1125152,1122016,17.75
2420,51304,2009392,1122464,1124032,1127280,134.25
2421,51475,1979264,1123248,1129632,1128400,16.0
2422,51496,1803312,1123024,1127728,1136688,0.0
2423,51518,2352000,1123024,1127728,1128176,87.5
2424,51598,1412208,1122800,1126832,1137584,45.16
2425,51713,2089360,1123136,1132320,1127504,74.1
2426,51757,1970080,1122576,1125152,1134336,43.75
2427,51842,2181984,1123136,1132320,1149680,72.0
2428,51871,2424464,1122912,1127392,1128624,0.0
2429,51900,2397136,1123024,1128288,1125040,0.0
2430,51902,1606640,1123248,1128512,1123472,122.34
2431,51922,1429792,1122912,1127392,1128624,71.43
2432,51923,2475760,1123136,1128960,1124816,0.0
2433,52024,2460304,1122464,1124144,1171296,0.0
2434,52058,2418752,1122464,1124816,1137360,0.0
2435,52063,2280096,1122912,1127280,1153152,0.0
2436,52092,1984864,1122576,1125264,1122016,39.76
2437,52161,2020928,1123024,1128288,1140496,0.0
2438,52172,2416400,1123024,1128288,1125040,0.0
2439,52188,2280320,1122912,1127280,1153152,0.0
2440,52192,2001888,1122688,1125488,1138480,190.68
2441,52216,1775088,1122912,1127616,1121568,59.81
2442,52219,1788528,1122912,1127168,1177792,0.0
2443,52295,2208864,1123024,1128064,1136352,0.0
2444,52386,2208752,1123024,1128064,1136352,0.0
2445,52435,1640464,1122464,1124816,1136576,66.5
2446,52482,1678544,1124480,1126160,1127728,163.62
2447,52484,1993712,1123136,1128624,1140496,0.0
2448,52494,2065504,1122912,1127616,1147216,156.0
2449,52501,2265200,1123136,1128960,1152816,79.2
2450,52513,1972544,1123024,1128288,1140496,0.0
2451,52669,1642256,1122464,1124816,1137136,0.0
2452,52674,2013200,1122464,1124480,1127280,60.75
2453,52678,1501360,1123024,1128176,1123024,0.0
2454,52735,1914640,1122912,1127616,1121232,26.25
2455,52752,2064608,1122912,1127616,1147216,220.0
2456,52778,2109968,1122464,1124816,1148224,13.75
2457,52791,2264416,1123136,1128960,1152816,79.2
2458,52847,1426320,1122912,1127280,1130528,8.77
2459,52888,2231824,1123136,1130304,1139936,0.0
2460,52892,2230480,1122912,1127280,1139824,0.0
2461,52955,1448048,1123024,1127840,1129296,0.0
2462,52986,2155104,1124144,1135232,1149008,97.74
2463,53072,1776880,1122912,1127392,1122912,40.45
2464,53101,2425472,1124480,1126272,1153040,275.51
2465,53102,1519504,1123024,1128288,1140496,0.0
2466,53197,2028656,1124704,1139600,1125040,0.0
2467,53229,1136016,1123248,1126048,1134896,411.21
2468,53241,1887088,1123696,1133552,1147552,126.65
2469,53276,2476544,1122800,1126832,1150128,0.0
2470,53277,2453696,1123136,1128960,1147328,0.0
2471,53285,2050496,1123024,1128288,1124368,22.5
2472,53358,2239104,1124704,1139488,1140496,0.0
2473,53445,2446864,1124480,1126272,1140496,0.0
2474,53565,2395680,1123136,1128624,1125040,0.0
2475,53566,1862560,1123248,1129632,1136016,83.16
2476,53624,2286816,1124704,1139600,1140496,0.0
2477,53626,1803760,1123024,1127952,1140496,172.04
2478,53674,1649984,1122464,1124704,1127616,90.0
2479,53686,2476432,1122800,1126832,1150128,0.0
2480,53723,1500800,1124704,1139488,1140496,0.0
2481,53814,2278304,1123136,1132320,1134560,16.0
2482,53834,2225440,1122912,1127616,1136016,0.0
2483,53928,2033360,1123136,1132320,1128624,0.0
2484,53929,1429344,1122912,1127392,1128624,83.9
2485,53969,2226112,1122912,1127616,1136016,0.0
2486,54030,1395408,1124480,1126496,1120784,33.0
2487,54067,1809920,1123024,1127952,1125040,50.6
2488,54068,1395520,1124480,1126496,1120784,0.0
2489,54116,1571584,1123248,1126048,1140496,189.4
2490,54173,1352512,1122352,1123696,1134896,467.95
2491,54187,2247616,1123024,1127840,1140496,0.0
2492,54241,2061696,1123024,1128288,1128064,0.0
2493,54259,1392608,1123248,1126048,1140496,796.6
2494,54340,1794240,1123024,1127840,1140496,0.0
2495,54351,2051392,1123024,1128288,1124368,133.0
2496,54353,1760976,1124480,1126160,1127728,44.22
2497,54428,2225552,1122912,1127616,1136016,0.0
2498,54450,2077152,1122464,1124032,1128400,59.99
2499,54482,1477392,1123024,1127952,1129744,63.18
2500,54513,2413936,1122464,1124816,1125824,0.0
2501,54534,2083760,1122576,1125264,1147440,85.0
2502,54586,2376080,1123136,1132320,1154384,30.51
2503,54653,1673056,1122688,1125600,1147216,203.39
2504,54744,2062592,1122688,1125600,1147216,240.0
2505,54808,1544816,1123136,1129072,1124816,77.08
2506,54887,2158128,1123248,1129632,1129184,0.0
2507,54984,1578080,1122464,1124480,1133104,27.35
2508,55021,2177168,1122912,1127168,1123472,65.32
2509,55051,1677424,1122464,1124816,1137360,0.0
2510,55082,2014320,1122912,1127392,1127280,57.8
2511,55282,2190496,1123024,1127728,1140496,0.0
2512,55382,1429680,1122912,1127392,1128624,82.2
2513,55460,2079168,1122688,1125600,1145536,0.0
2514,55488,1568000,1123136,1130304,1126720,0.0
2515,55504,2469376,1122912,1127392,1128624,0.0
2516,55518,2436224,1122912,1127168,1134896,0.0
2517,55550,2474752,1122800,1135008,1158752,40.0
2518,55556,2187136,1123024,1127728,1131872,48.75
2519,55782,2281104,1122800,1126720,1175328,0.0
2520,55823,2035040,1122800,1135008,1128176,65.21
2521,55848,1606192,1123248,1128512,1128064,0.0
2522,55952,1405152,1122800,1126720,1130528,0.0
2523,55970,2426592,1124704,1139600,1129744,0.0
2524,56011,1809584,1123024,1127952,1143296,0.0
2525,56072,1625008,1122800,1135008,1125040,75.6
2526,56140,2177280,1122912,1127168,1123472,0.0
2527,56272,1480752,1123024,1127952,1132768,0.0
2528,56417,1991584,1122464,1124816,1123696,27.9
2529,56418,2474640,1122800,1135008,1158752,75.0
2530,56432,1818992,1123024,1127952,1167488,187.44
2531,56445,2416064,1123136,1134784,1125040,0.0
2532,56490,1623440,1124480,1126496,1159984,0.0
2533,56529,2085552,1123024,1128288,1128064,86.09
2534,56636,2474864,1122800,1135008,1158752,150.0
2535,56788,1373904,1122464,1124816,1125824,39.4
2536,56881,2000208,1123136,1128624,1125040,33.03
2537,56923,1965264,1123136,1128624,1145200,146.0
2538,57027,2424128,1122912,1127392,1128624,0.0
2539,57034,1857072,1123136,1128960,1147328,0.0
2540,57039,1541232,1123136,1128960,1139936,0.0
2541,57072,1908256,1124480,1137360,1121008,120.36
2542,57200,1372224,1122464,1124704,1169168,0.0
2543,57251,1975904,1122688,1125600,1145536,0.0
2544,57253,2058112,1123024,1127728,1128176,0.0
2545,57302,2274832,1123136,1132320,1125488,0.0
2546,57366,2067968,1122688,1125600,1122240,433.7
2547,57394,1912400,1123136,1128848,1141616,106.9
2548,57396,2429392,1122688,1125600,1131536,0.0
2549,57405,2062816,1123136,1132320,1147216,72.0
2550,57449,1599024,1122576,1125040,1163120,26.0
2551,57484,1348256,1122352,1123472,1130976,0.0
2552,57528,1143184,1123248,1128512,1121120,0.0
2553,57559,2407776,1122688,1125824,1158080,70.2
2554,57560,1578864,1122464,1124144,1121344,520.0
2555,57599,1976352,1122912,1127280,1139152,0.0
2556,57615,2427376,1123248,1128512,1128064,0.0
2557,57682,1365952,1122464,1124816,1125040,38.25
2558,57685,2302720,1123136,1134784,1153488,157.0
2559,57699,2479904,1123472,1130640,1150128,14.0
2560,57702,2101456,1122352,1123808,1140496,0.0
2561,57720,2413376,1123248,1126048,1140496,0.0
2562,57736,1871072,1122464,1124144,1123808,614.99
2563,57741,1783040,1122912,1127392,1128624,79.4
2564,57796,2094624,1123024,1127728,1135904,17.77
2565,57821,2423008,1123024,1128400,1136352,0.0
2566,57844,1624560,1122800,1135008,1128176,62.61
2567,57856,2479344,1122800,1126720,1158864,0.0
2568,57891,1927296,1124144,1135232,1142736,82.5
2569,57916,2433984,1123248,1129632,1124256,0.0
2570,57924,2150400,1122464,1124816,1148896,47.25
2571,57948,1473472,1123024,1127952,1123584,108.3
2572,57949,1942864,1122800,1134448,1144640,30.0
2573,57975,2175376,1122576,1124928,1122016,71.75
2574,58089,2413040,1122912,1127280,1123248,0.0
2575,58128,2456496,1122464,1124144,1137248,0.0
2576,58148,2453808,1124480,1126496,1140496,0.0
2577,58154,1373680,1122464,1124816,1125824,0.0
2578,58212,2053296,1123024,1128288,1124368,135.0
2579,58323,2148384,1123136,1128848,1148896,79.8
2580,58330,2377984,1124480,1126160,1191344,77.27
2581,58369,1545936,1123136,1129072,1127392,0.0
2582,58395,1745184,1122464,1124816,1175552,0.0
2583,58424,1843520,1123024,1127952,1139712,0.0
2584,58432,1360576,1122464,1124144,1127616,0.0
2585,58440,2231376,1123136,1132320,1139936,0.0
2586,58454,2243808,1122464,1124032,1121680,0.0
2587,58469,1594992,1122464,1124816,1128400,17.59
2588,58512,1515024,1123024,1128288,1130976,0.0
2589,58542,1362368,1122688,1125600,1128400,0.0
2590,58543,2417408,1123024,1128176,1140496,0.0
2591,58643,2272256,1122912,1126944,1143856,0.0
2592,58688,1557360,1123136,1132320,1126720,0.0
