,customer_id,Recency_flag,monetary_flag
11542,11662000,4,1
11543,11662112,4,1
11550,11669504,4,1
11552,11672416,4,1
11556,11674208,4,1
11558,11675552,4,1
11560,11676448,4,1
11579,11687200,4,1
11587,11693136,4,1
11592,11697392,4,1
11601,11701872,4,1
11605,11704336,4,1
11616,11711616,4,1
11621,11716320,4,1
11622,11717440,4,1
11629,11724384,4,1
11630,11725840,4,1
11634,11728640,4,1
11638,11730992,4,1
11652,11742976,4,1
11665,11754512,4,1
11671,11759552,4,1
11677,11762240,4,1
11695,11776128,4,1
11701,11783296,4,1
11702,11783408,4,1
11717,11791920,4,1
11729,11804688,4,1
11733,11806816,4,1
11756,11828320,4,1
11758,11830112,4,1
11764,11833024,4,1
11768,11835712,4,1
11781,11848480,4,1
11785,11850832,4,1
11791,11858448,4,1
11799,11866624,4,1
11810,11875584,4,1
11817,11880064,4,1
11818,11881520,4,1
11826,11891040,4,1
11833,11896304,4,1
11839,11900560,4,1
11844,11904368,4,1
11853,11911648,4,1
11901,11961264,4,1
11907,11965072,4,1
11908,11965968,4,1
11909,11966080,4,1
11914,11968656,4,1
11915,11969664,4,1
11940,11989600,4,1
11950,11996656,4,1
11968,12014912,4,1
11979,12024768,4,1
11994,12037872,4,1
12003,12042128,4,1
12008,12048736,4,1
12015,12052208,4,1
12029,12060944,4,1
12030,12061280,4,1
12066,12081440,4,1
12074,12090176,4,1
12085,12096000,4,1
12114,12119856,4,1
12117,12122544,4,1
12130,12129040,4,1
12135,12132848,4,1
12140,12136208,4,1
12141,12137328,4,1
12149,12147856,4,1
12157,12158160,4,1
12158,12159168,4,1
12207,12186272,4,1
12214,12191872,4,1
12215,12191984,4,1
12222,12196352,4,1
12237,12209008,4,1
12239,12210688,4,1
12242,12213936,4,1
12247,12220320,4,1
12266,12229056,4,1
12290,12244736,4,1
12295,12249440,4,1
12301,12256048,4,1
12302,12256496,4,1
12307,12260416,4,1
12320,12274192,4,1
12328,12278224,4,1
12343,12289312,4,1
12344,12290320,4,1
12366,12312496,4,1
12382,12324480,4,1
12397,12336464,4,1
12399,12338032,4,1
12401,12338480,4,1
12419,12362112,4,1
12420,12362336,4,1
12434,12372864,4,1
12438,12374320,4,1
12448,12381936,4,1
12473,12403440,4,1
12479,12407584,4,1
12488,12415760,4,1
12494,12421136,4,1
12502,12426848,4,1
12513,12438384,4,1
12532,12463920,4,1
12556,12485088,4,1
12568,12502896,4,1
12569,12503792,4,1
12575,12506704,4,1
12586,12513200,4,1
12592,12517568,4,1
12597,12520256,4,1
12623,12545232,4,1
12628,12547808,4,1
12635,12550720,4,1
12642,12557104,4,1
12681,12597424,4,1
12686,12606272,4,1
12687,12609968,4,1
12689,12611088,4,1
12708,12627888,4,1
12746,12663504,4,1
12761,12676608,4,1
12770,12685008,4,1
12780,12699904,4,1
12782,12702256,4,1
12783,12702592,4,1
12790,12705280,4,1
12792,12705504,4,1
12803,12713344,4,1
12814,12718832,4,1
12827,12727344,4,1
12829,12728240,4,1
12845,12740000,4,1
12849,12745264,4,1
12856,12752656,4,1
12877,12773712,4,1
12916,12816832,4,1
12919,12824000,4,1
12927,12829152,4,1
12950,12848976,4,1
12954,12854576,4,1
12955,12855920,4,1
12962,12863648,4,1
12963,12865328,4,1
12968,12867904,4,1
12978,12881568,4,1
12981,12885936,4,1
12994,12900384,4,1
13014,12922224,4,1
13028,12931520,4,1
13050,12948432,4,1
13076,12975984,4,1
13088,12988192,4,1
13105,13005104,4,1
13114,13012720,4,1
13124,13029968,4,1
13143,13042400,4,1
13179,13076000,4,1
13182,13076896,4,1
13184,13077232,4,1
13197,13087648,4,1
13200,13090112,4,1
13221,13101984,4,1
13225,13106240,4,1
13243,13123264,4,1
13249,13129088,4,1
13262,13137376,4,1
13269,13144208,4,1
13284,13159552,4,1
13287,13161344,4,1
13301,13174896,4,1
13305,13180160,4,1
13306,13181280,4,1
13347,13222272,4,1
13381,13252512,4,1
13432,13320496,4,1
13440,13329232,4,1
13446,13335056,4,1
13450,13338304,4,1
13460,13352304,4,1
13466,13359920,4,1
13470,13363056,4,1
13487,13384224,4,1
13490,13389488,4,1
13491,13390048,4,1
13493,13393632,4,1
13497,13399568,4,1
13502,13403264,4,1
13505,13405056,4,1
13523,13424768,4,1
13525,13427120,4,1
13545,13440560,4,1
13554,13448288,4,1
13567,13465312,4,1
13594,13489168,4,1
13595,13490848,4,1
13607,13516384,4,1
13636,13549088,4,1
13641,13560960,4,1
13646,13566896,4,1
13667,13588512,4,1
13673,13597360,4,1
13680,13602960,4,1
13684,13605088,4,1
13688,13607216,4,1
13694,13612480,4,1
13701,13620096,4,1
13713,13631968,4,1
13725,13645856,4,1
13736,13660528,4,1
13797,13716528,4,1
13798,13718544,4,1
13808,13733552,4,1
13818,13742960,4,1
13829,13750912,4,1
13838,13760656,4,1
13841,13767376,4,1
13844,13769616,4,1
13870,13790112,4,1
13885,13803888,4,1
13896,13814976,4,1
13900,13818672,4,1
13934,13859328,4,1
13937,13860224,4,1
13940,13865936,4,1
13946,13876576,4,1
13969,13892368,4,1
13982,13902784,4,1
13985,13904800,4,1
13986,13905136,4,1
14002,13923952,4,1
14008,13929776,4,1
14023,13939184,4,1
14034,13952624,4,1
14039,13960352,4,1
14045,13965840,4,1
14074,14007280,4,1
14076,14009296,4,1
14092,14027328,4,1
14113,14047040,4,1
14119,14051632,4,1
14120,14051968,4,1
14121,14056112,4,1
14122,14056224,4,1
14130,14064512,4,1
14164,14109984,4,1
14181,14127232,4,1
14187,14134848,4,1
14197,14142800,4,1
14205,14149296,4,1
14219,14164192,4,1
14223,14171472,4,1
14227,14175616,4,1
14232,14176848,4,1
14258,14201712,4,1
14263,14207088,4,1
14266,14209104,4,1
14285,14226128,4,1
14287,14226912,4,1
14291,14230272,4,1
14310,14242592,4,1
14313,14243936,4,1
14324,14250096,4,1
14327,14252224,4,1
14337,14262864,4,1
14343,14265440,4,1
14354,14273280,4,1
14358,14275296,4,1
14361,14279104,4,1
14363,14289408,4,1
14364,14291536,4,1
14368,14296128,4,1
14370,14299488,4,1
14371,14300832,4,1
14373,14302400,4,1
14378,14306432,4,1
14389,14320208,4,1
14392,14322336,4,1
14415,14342720,4,1
14426,14350224,4,1
14429,14356272,4,1
14437,14365232,4,1
14439,14367360,4,1
14443,14371616,4,1
14461,14381360,4,1
14463,14382816,4,1
14466,14385168,4,1
14471,14391776,4,1
14472,14392672,4,1
14476,14395808,4,1
14495,14414736,4,1
14496,14415632,4,1
14506,14422240,4,1
14508,14423920,4,1
14522,14436464,4,1
14529,14444304,4,1
14531,14444976,4,1
14535,14446208,4,1
14539,14448672,4,1
14545,14452480,4,1
14566,14468160,4,1
14578,14480592,4,1
14581,14481600,4,1
14586,14487312,4,1
14587,14487760,4,1
14588,14489328,4,1
14594,14495488,4,1
14596,14496048,4,1
14620,14526288,4,1
14623,14528752,4,1
14626,14530208,4,1
14628,14531328,4,1
14629,14531440,4,1
14639,14540176,4,1
14641,14542304,4,1
14648,14545664,4,1
14651,14551040,4,1
14652,14551376,4,1
14659,14554960,4,1
14661,14556528,4,1
14662,14558208,4,1
14673,14569744,4,1
14675,14571312,4,1
14682,14577920,4,1
14690,14586656,4,1
14704,14599984,4,1
14705,14601216,4,1
14710,14604352,4,1
14712,14604688,4,1
14717,14609504,4,1
14718,14609728,4,1
14719,14612304,4,1
14724,14616672,4,1
14743,14642880,4,1
14744,14642992,4,1
14778,14684880,4,1
14779,14685328,4,1
14791,14695632,4,1
14794,14701008,4,1
14798,14704144,4,1
14799,14704480,4,1
14806,14714560,4,1
14834,14737408,4,1
14838,14747824,4,1
14853,14759584,4,1
14856,14761824,4,1
14864,14767312,4,1
14866,14769328,4,1
14872,14777728,4,1
14874,14778400,4,1
14886,14783104,4,1
14898,14795984,4,1
14919,14816816,4,1
14924,14824544,4,1
14927,14829024,4,1
14935,14838208,4,1
14936,14839216,4,1
14938,14839888,4,1
14940,14844144,4,1
14941,14846048,4,1
14948,14852320,4,1
14949,14855680,4,1
14960,14865648,4,1
14983,14894432,4,1
14984,14895328,4,1
14998,14914816,4,1
14999,14915040,4,1
15003,14920304,4,1
15011,14922880,4,1
15046,14954688,4,1
15052,14961632,4,1
15065,14971936,4,1
15078,14986384,4,1
15087,14998144,4,1
15109,15015840,4,1
15110,15016288,4,1
15146,15051008,4,1
15180,15078672,4,1
15210,15118320,4,1
15223,15125488,4,1
15258,15162896,4,1
15266,15170512,4,1
15278,15182048,4,1
15293,15193136,4,1
15294,15194256,4,1
15296,15194816,4,1
15303,15203328,4,1
15305,15204784,4,1
15323,15220016,4,1
15325,15223712,4,1
15330,15228640,4,1
15345,15241632,4,1
15346,15242080,4,1
15361,15255520,4,1
15365,15258880,4,1
15368,15265600,4,1
15378,15282512,4,1
15390,15294608,4,1
15397,15303680,4,1
15408,15312640,4,1
15411,15318352,4,1
15419,15328656,4,1
15420,15328768,4,1
15440,15358672,4,1
15465,15391040,4,1
15468,15395296,4,1
15479,15410864,4,1
15485,15414336,4,1
15495,15424192,4,1
15497,15425200,4,1
15499,15425536,4,1
15500,15426320,4,1
15510,15442224,4,1
15513,15444464,4,1
15535,15484448,4,1
15538,15491616,4,1
15543,15495088,4,1
15551,15505728,4,1
15557,15516144,4,1
15575,15529472,4,1
15579,15532608,4,1
15590,15549968,4,1
15591,15552656,4,1
15602,15566096,4,1
15608,15572816,4,1
15616,15583344,4,1
15626,15606416,4,1
15628,15609104,4,1
15634,15620080,4,1
15642,15628368,4,1
15650,15642592,4,1
15663,15653680,4,1
15669,15659392,4,1
15672,15663312,4,1
15677,15669808,4,1
15687,15681008,4,1
15700,15692096,4,1
15710,15700384,4,1
15712,15704304,4,1
15717,15708112,4,1
15720,15709568,4,1
15721,15709792,4,1
15739,15730624,4,1
15771,15771616,4,1
15781,15784160,4,1
15787,15791888,4,1
15798,15802752,4,1
15800,15804656,4,1
15807,15809920,4,1
15813,15812832,4,1
15815,15814848,4,1
15828,15828064,4,1
15851,15854160,4,1
15857,15861664,4,1
15859,15865584,4,1
15863,15869840,4,1
15869,15880032,4,1
15880,15891680,4,1
15901,15916992,4,1
15905,15918896,4,1
15922,15932560,4,1
15925,15937712,4,1
15945,15955184,4,1
15969,15985760,4,1
15989,16017456,4,1
16005,16038400,4,1
16007,16040080,4,1
16010,16041088,4,1
16011,16042096,4,1
16014,16044784,4,1
16053,16090816,4,1
16068,16109184,4,1
16072,16113552,4,1
16073,16116688,4,1
16089,16135728,4,1
16090,16135840,4,1
16102,16152304,4,1
16106,16158016,4,1
16108,16166528,4,1
16118,16183888,4,1
16126,16195088,4,1
16151,16210992,4,1
16154,16212112,4,1
16180,16243024,4,1
16201,16267216,4,1
16205,16270688,4,1
16209,16276400,4,1
16218,16285024,4,1
16227,16298576,4,1
16243,16323664,4,1
16248,16330496,4,1
16267,16348528,4,1
16289,16368240,4,1
16290,16369696,4,1
16294,16373952,4,1
16302,16382464,4,1
16324,16408448,4,1
16334,16425024,4,1
16354,16455376,4,1
16359,16461536,4,1
16380,16484496,4,1
16391,16503200,4,1
16409,16526832,4,1
16423,16571632,4,1
16425,16576560,4,1
16430,16580256,4,1
16477,16637488,4,1
16490,16655968,4,1
16491,16657200,4,1
16497,16669968,4,1
16503,16676240,4,1
16519,16704240,4,1
16547,16723504,4,1
16549,16726192,4,1
16550,16726976,4,1
16552,16731680,4,1
16562,16750496,4,1
16568,16761920,4,1
16571,16763152,4,1
16577,16769424,4,1
16610,16806048,4,1
16613,16811200,4,1
16615,16812096,4,1
16618,16819712,4,1
16626,16835840,4,1
16633,16843680,4,1
16649,16865744,4,1
16651,16870896,4,1
16652,16872576,4,1
16656,16877168,4,1
16682,16905504,4,1
16687,16914688,4,1
16705,16931936,4,1
16706,16935184,4,1
16708,16940336,4,1
16712,16944928,4,1
16714,16946272,4,1
16716,16952768,4,1
16722,16967552,4,1
16735,16981104,4,1
16751,17005520,4,1
16763,17027472,4,1
16764,17027696,4,1
16769,17030944,4,1
16772,17035760,4,1
16775,17039120,4,1
16779,17044160,4,1
16784,17047408,4,1
16792,17055248,4,1
16798,17060736,4,1
16807,17067456,4,1
16813,17075296,4,1
16827,17095792,4,1
16832,17104528,4,1
16835,17109904,4,1
16857,17141152,4,1
16861,17146864,4,1
16870,17156944,4,1
16881,17171952,4,1
16882,17174304,4,1
16884,17174976,4,1
16905,17206784,4,1
16909,17213616,4,1
16919,17228288,4,1
16920,17228400,4,1
16930,17239264,4,1
16962,17276112,4,1
16970,17292352,4,1
16983,17329088,4,1
16997,17350032,4,1
17006,17360896,4,1
17010,17367168,4,1
17040,17412080,4,1
17043,17416112,4,1
17067,17454416,4,1
17070,17458336,4,1
17074,17463600,4,1
17082,17467408,4,1
17091,17475360,4,1
17099,17484096,4,1
17105,17493056,4,1
17135,17532704,4,1
17164,17563280,4,1
17169,17568656,4,1
17172,17570112,4,1
17173,17570784,4,1
17180,17583664,4,1
17181,17585792,4,1
17193,17601360,4,1
17194,17602256,4,1
17199,17617040,4,1
17202,17624208,4,1
17236,17665984,4,1
17267,17703392,4,1
17268,17706304,4,1
17279,17720416,4,1
17280,17721200,4,1
17292,17732176,4,1
17304,17744048,4,1
17308,17749984,4,1
17315,17765776,4,1
17331,17790976,4,1
17353,17820208,4,1
17381,17856608,4,1
17389,17873296,4,1
17391,17874752,4,1
17399,17893456,4,1
17412,17907680,4,1
17416,17908688,4,1
17417,17909472,4,1
17420,17914960,4,1
17422,17916304,4,1
17428,17920672,4,1
17455,17949344,4,1
17462,17958640,4,1
17469,17967376,4,1
17472,17975104,4,1
17473,17975552,4,1
17487,17989888,4,1
17512,18009488,4,1
17517,18015536,4,1
17519,18016544,4,1
17532,18037152,4,1
17557,18069072,4,1
17584,18104464,4,1
17592,18112528,4,1
17600,18119136,4,1
17605,18123056,4,1
17606,18125856,4,1
17607,18125968,4,1
17612,18129776,4,1
17616,18133136,4,1
17620,18135488,4,1
17650,18174688,4,1
17687,18220048,4,1
17689,18222736,4,1
17697,18229344,4,1
17705,18234832,4,1
17714,18245920,4,1
17722,18255776,4,1
17737,18280304,4,1
17742,18287584,4,1
17760,18306288,4,1
17840,18385472,4,1
17847,18391968,4,1
17868,18413024,4,1
17871,18417616,4,1
17879,18429264,4,1
17880,18429712,4,1
17881,18431280,4,1
17887,18437888,4,1
17889,18440240,4,1
17891,18442032,4,1
17895,18449312,4,1
17920,18474400,4,1
17923,18480672,4,1
17928,18482912,4,1
17934,18491648,4,1
17948,18503856,4,1
17951,18510352,4,1
17953,18513040,4,1
17954,18514272,4,1
17976,18540368,4,1
17982,18547536,4,1
17986,18551792,4,1
17997,18561984,4,1
18006,18570048,4,1
18011,18575872,4,1
18015,18580240,4,1
18033,18605328,4,1
18046,18621232,4,1
18050,18626720,4,1
18067,18644640,4,1
18068,18647664,4,1
18069,18648000,4,1
18083,18662560,4,1
18088,18665584,4,1
18089,18665696,4,1
18092,18667152,4,1
18100,18678240,4,1
18117,18711504,4,1
18129,18725056,4,1
18146,18736704,4,1
18147,18737488,4,1
18162,18752608,4,1
18174,18766160,4,1
18187,18779712,4,1
18193,18783968,4,1
18194,18786320,4,1
18196,18789232,4,1
18205,18801664,4,1
18230,18825520,4,1
18235,18832800,4,1
18236,18833024,4,1
18240,18837840,4,1
18249,18844448,4,1
18264,18865280,4,1
18273,18876480,4,1
18283,18884768,4,1
18284,18886896,4,1
18290,18893056,4,1
18294,18898768,4,1
18303,18901904,4,1
18305,18902912,4,1
18307,18903472,4,1
18308,18904032,4,1
18313,18907728,4,1
18319,18913552,4,1
18324,18915568,4,1
18358,18950512,4,1
18359,18950624,4,1
18383,18975824,4,1
18414,19009536,4,1
18418,19015136,4,1
18419,19019504,4,1
18429,19037872,4,1
18431,19038880,4,1
18432,19039440,4,1
18466,19080208,4,1
18468,19084800,4,1
18516,19148192,4,1
18517,19149536,4,1
18521,19151216,4,1
18538,19171600,4,1
18549,19192096,4,1
18550,19192768,4,1
18574,19220096,4,1
18581,19225136,4,1
18636,19316640,4,1
18638,19324256,4,1
18639,19328176,4,1
18644,19340944,4,1
18650,19348672,4,1
18653,19352816,4,1
18664,19363792,4,1
18670,19372752,4,1
18678,19384176,4,1
18680,19386976,4,1
18689,19404896,4,1
18691,19410160,4,1
18695,19414192,4,1
18705,19422928,4,1
18708,19432112,4,1
18717,19446000,4,1
18732,19467056,4,1
18742,19476016,4,1
18751,19484192,4,1
18763,19495168,4,1
18765,19498752,4,1
18766,19499648,4,1
18772,19513200,4,1
18779,19520592,4,1
18802,19542544,4,1
18811,19552960,4,1
18830,19577936,4,1
18841,19589136,4,1
18870,19621504,4,1
18873,19625536,4,1
18877,19628000,4,1
18911,19675824,4,1
18914,19678176,4,1
18922,19687360,4,1
18926,19691840,4,1
18930,19697104,4,1
18939,19704608,4,1
18949,19713008,4,1
18955,19728352,4,1
18957,19728688,4,1
18965,19738656,4,1
18968,19740784,4,1
18980,19767216,4,1
18986,19772592,4,1
18997,19788384,4,1
19007,19805072,4,1
19008,19806528,4,1
19009,19808096,4,1
19028,19821536,4,1
19034,19828368,4,1
19040,19837664,4,1
19047,19847408,4,1
19048,19850768,4,1
19060,19859728,4,1
19061,19860176,4,1
19071,19873728,4,1
19093,19902176,4,1
19098,19905648,4,1
19132,19959856,4,1
19137,19970048,4,1
19139,19971616,4,1
19159,19992000,4,1
19164,20001408,4,1
19169,20004096,4,1
19174,20004992,4,1
19198,20051136,4,1
19204,20063792,4,1
19221,20085184,4,1
19229,20097728,4,1
19238,20106688,4,1
19241,20111840,4,1
19253,20128192,4,1
19280,20160336,4,1
19309,20195840,4,1
19320,20206816,4,1
19345,20242992,4,1
19353,20259680,4,1
19378,20290816,4,1
19384,20295408,4,1
19390,20299440,4,1
19459,20381648,4,1
19493,20415920,4,1
19494,20416704,4,1
19500,20421296,4,1
19508,20433168,4,1
19521,20448736,4,1
19531,20466432,4,1
19559,20499808,4,1
19572,20512352,4,1
19583,20530720,4,1
19588,20537664,4,1
19592,20540800,4,1
19619,20573728,4,1
19621,20575296,4,1
19646,20603856,4,1
19658,20617072,4,1
19662,20623904,4,1
19668,20638240,4,1
19671,20640256,4,1
19713,20696368,4,1
19730,20734448,4,1
19738,20743968,4,1
19744,20747552,4,1
19751,20752256,4,1
19757,20757072,4,1
19770,20773760,4,1
19795,20796944,4,1
19800,20801312,4,1
19808,20813296,4,1
19815,20828192,4,1
19819,20829760,4,1
19901,20938176,4,1
19918,20959120,4,1
19919,20972448,4,1
19922,20977600,4,1
19938,20993952,4,1
19939,20995520,4,1
19945,21002688,4,1
19965,21021840,4,1
19980,21037072,4,1
19989,21047152,4,1
19994,21057232,4,1
19995,21059024,4,1
19996,21060144,4,1
20046,21113456,4,1
20075,21152432,4,1
20089,21167776,4,1
20100,21180432,4,1
20117,21208096,4,1
20128,21222992,4,1
20134,21232960,4,1
20146,21254688,4,1
20184,21290528,4,1
20197,21298368,4,1
20202,21305200,4,1
20217,21322112,4,1
20221,21325808,4,1
20250,21361648,4,1
20254,21364784,4,1
20280,21388528,4,1
20310,21416304,4,1
20323,21440272,4,1
20329,21447216,4,1
20332,21450800,4,1
20336,21460208,4,1
20339,21465248,4,1
20343,21473200,4,1
20345,21477456,4,1
20348,21479808,4,1
20360,21488768,4,1
20366,21497952,4,1
20367,21499856,4,1
20373,21505232,4,1
20375,21505680,4,1
20378,21506912,4,1
20384,21513072,4,1
20390,21518560,4,1
20403,21537488,4,1
20441,21606368,4,1
20443,21609952,4,1
20445,21612528,4,1
20456,21628656,4,1
20458,21632016,4,1
20459,21632352,4,1
20461,21635824,4,1
20470,21649488,4,1
20510,21730016,4,1
20513,21732032,4,1
20568,21822416,4,1
20572,21830704,4,1
20583,21847952,4,1
20602,21866768,4,1
20611,21878528,4,1
20620,21884128,4,1
20622,21888160,4,1
20623,21889056,4,1
20643,21923552,4,1
20659,21942704,4,1
20660,21945840,4,1
20665,21954016,4,1
20669,21957600,4,1
20684,21966784,4,1
20692,21979440,4,1
20698,21990640,4,1
20710,22000944,4,1
20754,22073408,4,1
20767,22090208,4,1
20769,22090992,4,1
20772,22096032,4,1
20797,22127616,4,1
20800,22132320,4,1
20802,22133552,4,1
20805,22139936,4,1
20820,22162672,4,1
20825,22165584,4,1
20827,22167824,4,1
20830,22172080,4,1
20849,22194256,4,1
20850,22194368,4,1
20855,22204784,4,1
20863,22210272,4,1
20875,22219680,4,1
20904,22254624,4,1
20915,22270640,4,1
20919,22275120,4,1
20937,22302000,4,1
20953,22318688,4,1
20966,22334816,4,1
21004,22372112,4,1
21011,22380176,4,1
21038,22406496,4,1
21042,22410080,4,1
21072,22450624,4,1
21081,22464848,4,1
21090,22474032,4,1
21093,22477616,4,1
21097,22481648,4,1
21110,22492512,4,1
21120,22501024,4,1
21124,22507632,4,1
21155,22547616,4,1
21196,22627696,4,1
21198,22628480,4,1
21204,22634976,4,1
21208,22640912,4,1
21209,22642816,4,1
21215,22649760,4,1
21228,22662192,4,1
21232,22669360,4,1
21247,22699488,4,1
21254,22707664,4,1
21286,22746752,4,1
21304,22763440,4,1
21308,22766464,4,1
21329,22797936,4,1
21341,22813952,4,1
21342,22815296,4,1
21371,22850800,4,1
21380,22867600,4,1
21389,22881376,4,1
21391,22884288,4,1
21426,22931328,4,1
21428,22933680,4,1
21433,22942976,4,1
21449,22955184,4,1
21476,23005360,4,1
21480,23008272,4,1
21504,23035824,4,1
21509,23043552,4,1
21515,23053408,4,1
21520,23061024,4,1
21527,23071664,4,1
21536,23082192,4,1
21549,23095744,4,1
21550,23096080,4,1
21554,23100560,4,1
21562,23108624,4,1
21571,23120048,4,1
21577,23146144,4,1
21583,23151520,4,1
21599,23173584,4,1
21609,23187808,4,1
21628,23214352,4,1
21635,23225216,4,1
21636,23226896,4,1
21637,23227568,4,1
21651,23251872,4,1
21652,23251984,4,1
21655,23259264,4,1
21664,23271024,4,1
21669,23273824,4,1
21696,23295104,4,1
21708,23309552,4,1
21717,23325008,4,1
21735,23344608,4,1
21743,23352896,4,1
21748,23357712,4,1
21789,23416960,4,1
21791,23419424,4,1
21792,23419648,4,1
21798,23422672,4,1
21801,23433984,4,1
21810,23442944,4,1
21821,23462768,4,1
21829,23476656,4,1
21847,23499616,4,1
21869,23547328,4,1
21883,23574768,4,1
21884,23577904,4,1
21888,23588992,4,1
21894,23592800,4,1
21910,23620464,4,1
21915,23625952,4,1
21918,23633904,4,1
21921,23645328,4,1
21927,23657760,4,1
21948,23707488,4,1
21962,23727984,4,1
21987,23758336,4,1
21992,23768752,4,1
22009,23788800,4,1
22011,23790928,4,1
22022,23815232,4,1
22050,23851072,4,1
22055,23858240,4,1
22059,23863392,4,1
22064,23874144,4,1
22069,23879520,4,1
22070,23879856,4,1
22087,23914464,4,1
22100,23928688,4,1
22101,23928912,4,1
22103,23934400,4,1
22128,23963296,4,1
22135,23978304,4,1
22138,23980432,4,1
22144,23986592,4,1
22150,23993424,4,1
22151,23993872,4,1
22185,24043600,4,1
22191,24051440,4,1
22202,24081344,4,1
22231,24126144,4,1
22241,24136672,4,1
22243,24143616,4,1
22272,24192896,4,1
22284,24206224,4,1
22285,24210032,4,1
22295,24222912,4,1
22319,24260320,4,1
22326,24271632,4,1
22330,24277008,4,1
22336,24283168,4,1
22342,24287536,4,1
22389,24365152,4,1
22397,24370304,4,1
22439,24412080,4,1
22454,24432576,4,1
22455,24432800,4,1
22458,24437952,4,1
22462,24440192,4,1
22463,24441872,4,1
22464,24446128,4,1
22472,24456656,4,1
22487,24476256,4,1
22493,24486560,4,1
22508,24509072,4,1
22511,24511648,4,1
22513,24513104,4,1
22526,24529568,4,1
22537,24555216,4,1
22539,24560144,4,1
22546,24582656,4,1
22554,24597776,4,1
22557,24605280,4,1
22572,24617152,4,1
22581,24623424,4,1
22583,24624768,4,1
22591,24632384,4,1
22594,24635408,4,1
22610,24649744,4,1
22614,24652656,4,1
22620,24660496,4,1
22627,24668784,4,1
22640,24690848,4,1
22679,24743712,4,1
22708,24783808,4,1
22710,24784368,4,1
22742,24832192,4,1
22763,24866128,4,1
22768,24874640,4,1
22769,24874976,4,1
22784,24896928,4,1
22805,24930304,4,1
22807,24937136,4,1
22819,24952368,4,1
22824,24962784,4,1
22863,25029312,4,1
22872,25039840,4,1
22887,25067392,4,1
22900,25089680,4,1
22917,25119808,4,1
22933,25143664,4,1
22943,25149600,4,1
22944,25151392,4,1
22948,25159120,4,1
22962,25172896,4,1
22998,25219488,4,1
23000,25220720,4,1
23016,25245808,4,1
23017,25250624,4,1
23024,25266864,4,1
23026,25270112,4,1
23082,25327792,4,1
23083,25331936,4,1
23111,25371360,4,1
23114,25373712,4,1
23147,25423664,4,1
23154,25441248,4,1
23197,25502512,4,1
23208,25526368,4,1
23209,25526704,4,1
23217,25535440,4,1
23252,25580576,4,1
23255,25581920,4,1
23258,25585616,4,1
23261,25586848,4,1
23267,25605664,4,1
23273,25612160,4,1
23292,25637696,4,1
23298,25649232,4,1
23300,25650352,4,1
23306,25655280,4,1
23310,25659200,4,1
23316,25676000,4,1
23319,25679136,4,1
23324,25682384,4,1
23339,25694368,4,1
23358,25716544,4,1
23362,25720016,4,1
23378,25742976,4,1
23380,25745552,4,1
23408,25795168,4,1
23433,25838064,4,1
23474,25884432,4,1
23486,25903248,4,1
23489,25911312,4,1
23500,25927328,4,1
23539,25984672,4,1
23566,26015024,4,1
23571,26021408,4,1
23578,26027456,4,1
23593,26044816,4,1
23614,26086928,4,1
23615,26088160,4,1
