,level_0,index,Sub_flag,subscription,customer_id,Recency_flag,Refreq,points
18160,28000,14451,4,1,35040096,4,0,10
18161,28024,15633,4,1,35126672,5,0,3
18162,28052,17675,4,1,35199584,5,0,8
18163,28056,17987,4,1,35204512,5,0,6
18164,28088,19830,4,1,35277200,5,0,15
18165,28100,20666,4,1,35310464,4,5,14
18166,28140,23525,4,1,35437696,5,0,2
18167,28175,25158,4,1,35543088,4,5,30
18168,28187,25809,4,1,35570304,4,5,11
18169,28216,27174,4,1,35638960,5,5,8
18170,28223,27478,4,1,35660688,4,5,10
18171,28244,28413,4,1,35729120,5,5,9
18172,28247,28656,4,1,35737184,5,5,13
18173,28254,28898,4,1,35754768,5,5,8
18174,28266,29335,4,1,35783552,5,0,5
18175,28292,2992,4,1,35865536,5,3,7
18176,28302,5776,4,1,35920192,3,5,9
18177,28319,10794,4,1,35988960,5,5,10
18178,28327,12950,4,1,36049664,5,0,2
18179,28362,22947,4,1,36176000,4,0,15
18180,28363,23110,4,1,36177008,5,0,3
18181,28377,25766,4,1,36201760,4,0,2
18182,28383,27072,4,1,36223488,4,5,6
18183,28405,29614,4,1,36291808,4,5,15
18184,28416,2213,4,1,36322160,5,0,8
18185,28445,6475,4,1,36394176,4,3,7
18186,28449,7035,4,1,36402240,5,5,13
18187,28518,13505,4,1,36654688,5,0,2
18188,28534,14682,4,1,36700384,4,0,1
18189,28541,15109,4,1,36714496,4,5,20
18190,28551,15628,4,1,36743392,5,0,2
18191,28613,19874,4,1,36926288,4,5,11
18192,28615,19979,4,1,36927520,5,0,2
18193,28655,22295,4,1,37065728,5,5,15
18194,28693,24449,4,1,37195200,4,5,13
18195,28694,24477,4,1,37195760,1,4,7
18196,28703,24740,4,1,37228352,4,4,12
18197,28707,24869,4,1,37236640,4,0,8
18198,28709,24940,4,1,37243024,4,0,5
18199,28738,26574,4,1,37368800,5,5,25
18200,28758,27449,4,1,37429840,4,4,8
18201,28786,28372,4,1,37533552,5,5,9
18202,28792,28565,4,1,37548896,5,0,3
18203,28801,28807,4,1,37584848,4,0,1
18204,28865,4341,4,1,37785104,5,4,14
18205,28871,5417,4,1,37807616,5,4,19
18206,28872,5475,4,1,37808288,3,0,2
18207,28884,8791,4,1,37857120,5,0,1
18208,28934,18100,4,1,38015152,5,5,8
18209,28946,19553,4,1,38059952,5,4,5
18210,28969,22100,4,1,38167696,5,5,30
18211,28971,22251,4,1,38172288,4,3,28
18212,28989,23868,4,1,38240160,5,0,8
18213,29002,25393,4,1,38284848,4,5,17
18214,29030,28538,4,1,38363248,5,5,17
18215,29183,20553,4,1,38916640,5,0,8
18216,29193,26032,4,1,38934784,2,3,5
18217,29209,18712,4,1,38976896,4,0,6
18218,29219,4123,4,1,39026400,5,0,5
18219,29245,12432,4,1,39170992,5,0,4
18220,29268,17386,4,1,39297664,4,0,10
18221,29281,23415,4,1,39338320,5,5,9
18222,29365,5451,4,1,39682384,5,5,13
18223,29505,14636,4,1,40659248,4,5,15
18224,29508,16233,4,1,40662384,5,5,7
18225,29547,28472,4,1,40883024,4,0,10
18226,29564,10591,4,1,40946752,4,0,1
18227,29572,21229,4,1,40984944,4,0,6
18228,29615,8665,4,1,41329232,5,0,8
18229,29682,22430,4,1,41885648,5,5,9
18230,29696,24305,4,1,41991712,5,4,9
18231,29748,6500,4,1,42349552,4,5,6
18232,29819,11170,4,1,42987616,4,4,6
18233,29854,18092,4,1,43459696,4,5,13
18234,29876,22106,4,1,43706432,5,5,9
18235,29918,29155,4,1,44078272,5,0,10
18236,29935,2317,4,1,44372608,5,4,6
18237,29973,23723,4,1,45427760,5,0,1
18238,33,4544,3,0,1145872,5,5,15
18239,50,4434,3,0,1161104,5,0,8
18240,128,4011,3,0,1236256,5,4,7
18241,182,1159,3,0,1308384,4,5,13
18242,191,2037,3,0,1322384,5,5,11
18243,225,14129,3,0,1362256,4,5,25
18244,240,27142,3,0,1375360,5,4,8
18245,306,361,3,0,1463840,4,5,11
18246,406,14304,3,0,1585696,5,0,4
18247,407,7,3,0,1588384,3,4,20
18248,412,2341,3,0,1590624,5,0,6
18249,434,15953,3,0,1614704,4,0,1
18250,461,21958,3,0,1646400,5,0,15
18251,578,1013,3,0,1784272,3,0,1
18252,579,3613,3,0,1784384,5,4,5
18253,584,4831,3,0,1791440,4,0,10
18254,595,2291,3,0,1801968,4,5,8
18255,627,13062,3,0,1833440,5,0,1
18256,643,14942,3,0,1855168,5,0,5
18257,717,12685,3,0,1958656,5,0,1
18258,733,76,3,0,1978480,4,0,4
18259,758,12316,3,0,1996512,4,0,3
18260,808,15064,3,0,2043888,5,0,2
18261,809,2265,3,0,2044560,1,5,13
18262,866,5346,3,0,2123632,4,0,2
18263,876,2398,3,0,2135168,4,0,2
18264,878,322,3,0,2136400,5,0,3
18265,912,10416,3,0,2171568,5,5,7
18266,1018,4610,3,0,2277744,5,0,2
18267,1026,6291,3,0,2282896,4,0,5
18268,1040,10128,3,0,2296336,5,0,1
18269,1104,3144,3,0,2365888,5,4,12
18270,1124,14441,3,0,2386496,5,5,13
18271,1163,9725,3,0,2421552,4,3,5
18272,1169,11477,3,0,2427600,5,5,6
18273,1202,18099,3,0,2463216,4,5,8
18274,1206,19165,3,0,2469264,5,0,4
18275,1241,24598,3,0,2511376,5,0,8
18276,1251,27797,3,0,2521568,5,5,11
18277,1269,10270,3,0,2541280,4,0,2
18278,1285,17608,3,0,2558640,5,0,10
18279,1293,21162,3,0,2568048,5,5,15
18280,1313,975,3,0,2595824,4,3,23
18281,1379,12007,3,0,2660224,1,4,14
18282,1408,16060,3,0,2690240,4,0,2
18283,1442,20393,3,0,2721040,1,4,19
18284,1455,21840,3,0,2732576,4,5,9
18285,1465,22681,3,0,2745120,4,4,10
18286,1476,25446,3,0,2756992,5,0,2
